"title,price,price_numeric,location,details,link,property_type"
"Office Space for Sale in Panaji Goa,â‚¹4 Crâ‚¹13765 per sqft,4.0,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Candolim Goa,â‚¹4 Crâ‚¹15534 per sqft,4.0,N/A,N/A,N/A,N/A"
"Office Space for Sale in Panaji Goa,â‚¹4 Crâ‚¹16892 per sqft,4.0,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Divar Island Goa,â‚¹4 Crâ‚¹1906 per sqft,4.0,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Reis Magos Goa,â‚¹4 Cr,4.0,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Anjuna Goa,â‚¹4 Crâ‚¹11686 per sqft,4.0,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Porvorim Goa,â‚¹4.01 Crâ‚¹18534 per sqft,4.01,N/A,N/A,N/A,N/A"
"4 BHK Apartment for Sale in Vaastu Hanging Gardens Phase 2, Ribandar Goa,â‚¹4.10 Crâ‚¹13365 per sqft,4.1,N/A,N/A,https://www.magicbricks.com/vaastu-hanging-gardens-phase-2-ribandar-goa-pdpid-4d4235323338303639,N/A"
"2 BHK Builder Floor for Sale in Benaulim Goa,â‚¹4.10 Crâ‚¹20000 per sqft,4.1,N/A,N/A,N/A,N/A"
"4 BHK Apartment for Sale in Vaastu Hanging Gardens Phase 2, Ribandar Goa,â‚¹4.10 Crâ‚¹13368 per sqft,4.1,N/A,N/A,https://www.magicbricks.com/vaastu-hanging-gardens-phase-2-ribandar-goa-pdpid-4d4235323338303639,N/A"
"4 BHK Apartment for Sale in Vaastu Hanging Gardens Phase 2, Ribandar Goa,â‚¹4.10 Crâ‚¹13369 per sqft,4.1,N/A,N/A,https://www.magicbricks.com/vaastu-hanging-gardens-phase-2-ribandar-goa-pdpid-4d4235323338303639,N/A"
"4 BHK Apartment for Sale in Vaastu Hanging Gardens Phase 2, Ribandar Goa,â‚¹4.10 Crâ‚¹13369 per sqft,4.1,N/A,N/A,https://www.magicbricks.com/vaastu-hanging-gardens-phase-2-ribandar-goa-pdpid-4d4235323338303639,N/A"
"4 BHK Apartment for Sale in Vaastu Hanging Gardens Phase 2, Ribandar Goa,â‚¹4.10 Crâ‚¹13368 per sqft,4.1,N/A,N/A,https://www.magicbricks.com/vaastu-hanging-gardens-phase-2-ribandar-goa-pdpid-4d4235323338303639,N/A"
"4 BHK Apartment for Sale in Vaastu Hanging Gardens Phase 2, Ribandar Goa,â‚¹4.10 Crâ‚¹13368 per sqft,4.1,N/A,N/A,https://www.magicbricks.com/vaastu-hanging-gardens-phase-2-ribandar-goa-pdpid-4d4235323338303639,N/A"
"3 BHK Villa for Sale in Nachinola Goa,â‚¹4.10 Crâ‚¹17080 per sqft,4.1,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Chorao Goa,â‚¹4.12 Crâ‚¹2321 per sqft,4.12,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Models Mystique, Caranzalem Goa,â‚¹4.15 Crâ‚¹22679 per sqft,4.15,N/A,N/A,https://www.magicbricks.com/models-mystique-caranzalem-goa-pdpid-4d4235323233353737,N/A"
"3 BHK Apartment for Sale in Caranzalem Goa,â‚¹4.15 Crâ‚¹18625 per sqft,4.15,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Tivim Goa,â‚¹4.15 Crâ‚¹3084 per sqft,4.15,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Aldona Goa,â‚¹4.20 Crâ‚¹3252 per sqft,4.2,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Porvorim Goa,â‚¹4.20 Crâ‚¹6503 per sqft,4.2,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Porvorim Goa,â‚¹4.20 Crâ‚¹12193 per sqft,4.2,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Britona Goa,â‚¹4.2 Lacâ‚¹4667 per sqft,4.2,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Santa cruz Goa,â‚¹4.20 Crâ‚¹6243 per sqft,4.2,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Vasco Da Gama Goa,â‚¹4.23 Crâ‚¹16920 per sqft,4.23,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Porvorim Goa,â‚¹4.25 Crâ‚¹19166 per sqft,4.25,N/A,N/A,N/A,N/A"
"2 BHK Villa for Sale in Siolim Goa,â‚¹4.25 Crâ‚¹21239 per sqft,4.25,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Salvador do Mundo Goa,â‚¹4.25 Crâ‚¹17865 per sqft,4.25,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Porvorim Goa,â‚¹4.25 Crâ‚¹13386 per sqft,4.25,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Nachinola Goa,â‚¹4.25 Crâ‚¹11486 per sqft,4.25,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Estilo Patio, Sancoale Goa,â‚¹4.25 Crâ‚¹11486 per sqft,4.25,N/A,N/A,https://www.magicbricks.com/estilo-patio-sancoale-goa-pdpid-4d4235303932323836,N/A"
"Plot/Land for Sale in Verna Goa,â‚¹4.27 Crâ‚¹1394 per sqft,4.27,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Carmona Goa,â‚¹4.29 Crâ‚¹2787 per sqft,4.29,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in HOA One Goa, Bicholim Goa,â‚¹4.30 Crâ‚¹15926 per sqft,4.3,N/A,N/A,https://www.magicbricks.com/hoa-one-goa-bicholim-goa-pdpid-4d4235343232393431,N/A"
"2 BHK Apartment for Sale in Kadamba Plateau Goa,â‚¹4.3 Lacâ‚¹3909 per sqft,4.3,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Salvador do Mundo Goa,â‚¹4.30 Crâ‚¹18076 per sqft,4.3,N/A,N/A,N/A,N/A"
"3 BHK Builder Floor for Sale in Dona Paula Goa,â‚¹4.30 Crâ‚¹15926 per sqft,4.3,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Candolim Goa,â‚¹4.30 Crâ‚¹16538 per sqft,4.3,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Panjim Goa,â‚¹4.30 Cr,4.3,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Saligao Goa,â‚¹4.35 Crâ‚¹13935 per sqft,4.35,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Dona Paula Goa,â‚¹4.35 Crâ‚¹15000 per sqft,4.35,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Porvorim Goa,â‚¹4.35 Crâ‚¹2787 per sqft,4.35,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Aradi Socorro Goa,â‚¹4.40 Crâ‚¹5110 per sqft,4.4,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Siolim Goa,â‚¹4.40 Crâ‚¹13271 per sqft,4.4,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Varca Goa,â‚¹4.40 Crâ‚¹11055 per sqft,4.4,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Chorao Goa,â‚¹4.42 Crâ‚¹1394 per sqft,4.42,N/A,N/A,N/A,N/A"
"5 BHK Villa for Sale in Siolim Goa,â‚¹4.49 Crâ‚¹11536 per sqft,4.49,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Siolim Goa,â‚¹4.50 Crâ‚¹22500 per sqft,4.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Pinto Rosario Square Row House, Aradi Socorro Goa,â‚¹4.50 Crâ‚¹19565 per sqft,4.5,N/A,N/A,https://www.magicbricks.com/pinto-rosario-square-row-house-aradi-socorro-goa-pdpid-4d4235323832363333,N/A"
"4 BHK Villa for Sale in Porvorim Goa,â‚¹4.50 Crâ‚¹13399 per sqft,4.5,N/A,N/A,N/A,N/A"
"6 BHK Villa for Sale in Reis Magos Goa,â‚¹4.50 Crâ‚¹10451 per sqft,4.5,N/A,N/A,N/A,N/A"
"4 BHK Apartment for Sale in Mathias Ocean Park Residency, Dona Paula Goa,â‚¹4.50 Crâ‚¹13064 per sqft,4.5,N/A,N/A,https://www.magicbricks.com/mathias-ocean-park-residency-dona-paula-goa-pdpid-4d4235303331353131,N/A"
"Plot/Land for Sale in Kadamba Plateau Goa,â‚¹4.50 Crâ‚¹14706 per sqft,4.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Varca Goa,â‚¹4.50 Crâ‚¹28057 per sqft,4.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Assagao Goa,â‚¹4.50 Crâ‚¹18000 per sqft,4.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Assagao Goa,â‚¹4.50 Crâ‚¹22597 per sqft,4.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Saligao Goa,â‚¹4.50 Crâ‚¹20902 per sqft,4.5,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Models Mystique, Caranzalem Goa,â‚¹4.50 Cr,4.5,N/A,N/A,https://www.magicbricks.com/models-mystique-caranzalem-goa-pdpid-4d4235323233353737,N/A"
"4 BHK Villa for Sale in Colva Goa,â‚¹4.50 Crâ‚¹17419 per sqft,4.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Siolim Goa,â‚¹4.50 Crâ‚¹181452 per sqft,4.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Candolim Goa,â‚¹4.50 Crâ‚¹19920 per sqft,4.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Verla Goa,â‚¹4.50 Crâ‚¹19813 per sqft,4.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Verla Goa,â‚¹4.50 Crâ‚¹20902 per sqft,4.5,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Khorlim Goa,â‚¹4.50 Crâ‚¹9290 per sqft,4.5,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Curtorim Goa,â‚¹4.50 Crâ‚¹1394 per sqft,4.5,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Models Mystique, Caranzalem Goa,â‚¹4.50 Cr,4.5,N/A,N/A,https://www.magicbricks.com/models-mystique-caranzalem-goa-pdpid-4d4235323233353737,N/A"
"3 BHK Villa for Sale in Porvorim Goa,â‚¹4.50 Crâ‚¹15000 per sqft,4.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Anjuna Goa,â‚¹4.60 Crâ‚¹16436 per sqft,4.6,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in The Terraces by Anokha Estates Goa,â‚¹4.60 Crâ‚¹20372 per sqft,4.6,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Pilerne Goa,â‚¹4.60 Crâ‚¹19425 per sqft,4.6,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Pilerne Goa,â‚¹4.60 Crâ‚¹20372 per sqft,4.6,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Miramar Goa,â‚¹4.60 Crâ‚¹20646 per sqft,4.6,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Sangolda Goa,â‚¹4.61 Crâ‚¹20808 per sqft,4.61,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Caranzalem Goa,â‚¹4.65 Cr,4.65,N/A,N/A,N/A,N/A"
"2 BHK Villa for Sale in Siolim Goa,â‚¹4.65 Crâ‚¹25833 per sqft,4.65,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Siolim Goa,â‚¹4.65 Crâ‚¹17741 per sqft,4.65,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Verla Goa,â‚¹4.65 Crâ‚¹6835 per sqft,4.65,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Siolim Goa,â‚¹4.68 Crâ‚¹17856 per sqft,4.68,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Siolim Goa,â‚¹4.70 Crâ‚¹16207 per sqft,4.7,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in MVR Casa Aurea, Siolim Goa,â‚¹4.70 Crâ‚¹15400 per sqft,4.7,N/A,N/A,https://www.magicbricks.com/mvr-casa-aurea-siolim-goa-pdpid-4d4235323936333735,N/A"
"4 BHK Villa for Sale in Siolim Goa,â‚¹4.70 Crâ‚¹14174 per sqft,4.7,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in The House of Abhinandan Lodha Imperial Goa, Bainguinim Goa,â‚¹4.74 Crâ‚¹14580 per sqft,4.74,N/A,N/A,https://www.magicbricks.com/the-house-of-abhinandan-lodha-imperial-goa-bainguinim-goa-pdpid-4d4235333533373237,N/A"
"3 BHK Villa for Sale in Sancoale Goa,â‚¹4.75 Cr,4.75,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Sancoale Goa,â‚¹4.75 Cr,4.75,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Salvador do Mundo Goa,â‚¹4.75 Crâ‚¹19000 per sqft,4.75,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Parra Goa,â‚¹4.75 Crâ‚¹13017 per sqft,4.75,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Aldeia De Goa, Dona Paula Goa,â‚¹4.75 Crâ‚¹20334 per sqft,4.75,N/A,N/A,https://www.magicbricks.com/aldeia-de-goa-dona-paula-goa-pdpid-4d4235303331313333,N/A"
"4 BHK Penthouse for Sale in Anjuna Goa,â‚¹4.75 Crâ‚¹12865 per sqft,4.75,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Porvorim Goa,â‚¹4.75 Crâ‚¹16843 per sqft,4.75,N/A,N/A,N/A,N/A"
"4 BHK Penthouse for Sale in Anjuna Goa,â‚¹4.75 Crâ‚¹12865 per sqft,4.75,N/A,N/A,N/A,N/A"
"4 BHK Apartment for Sale in Anjuna Goa,â‚¹4.75 Crâ‚¹13571 per sqft,4.75,N/A,N/A,N/A,N/A"
"5 BHK Villa for Sale in Kadamba Plateau Goa,â‚¹4.80 Crâ‚¹12741 per sqft,4.8,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Aldona Goa,â‚¹4.81 Crâ‚¹5388 per sqft,4.81,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Aldona Goa,â‚¹4.85 Crâ‚¹5632 per sqft,4.85,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in HOA One Goa, Bicholim Goa,â‚¹4.85 Crâ‚¹17963 per sqft,4.85,N/A,N/A,https://www.magicbricks.com/hoa-one-goa-bicholim-goa-pdpid-4d4235343232393431,N/A"
"3 BHK Villa for Sale in Assagao Goa,â‚¹4.95 Crâ‚¹22993 per sqft,4.95,N/A,N/A,N/A,N/A"
"Land for Sale in Calangute Goa,â‚¹4.95 Crâ‚¹5110 per sqft,4.95,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Porvorim Goa,â‚¹4.95 Crâ‚¹5110 per sqft,4.95,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Paradise Amado Vistas, Assagao Goa,â‚¹4.95 Crâ‚¹22993 per sqft,4.95,N/A,N/A,https://www.magicbricks.com/paradise-amado-vistas-assagao-goa-pdpid-4d4235303139373739,N/A"
"3 BHK Villa for Sale in Assagao Goa,â‚¹4.95 Crâ‚¹22993 per sqft,4.95,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Assagao Goa,â‚¹4.95 Crâ‚¹22993 per sqft,4.95,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Dona Paula Goa,â‚¹5 Crâ‚¹18074 per sqft,5.0,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Benaulim Goa,â‚¹5 Crâ‚¹3248 per sqft,5.0,N/A,N/A,N/A,N/A"
"5 BHK Villa for Sale in Kadamba Plateau Goa,â‚¹5 Crâ‚¹10000 per sqft,5.0,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Dona Paula Goa,â‚¹5 Crâ‚¹5161 per sqft,5.0,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Assagao Villas, Assagao Goa,â‚¹5 Crâ‚¹26525 per sqft,5.0,N/A,N/A,https://www.magicbricks.com/assagao-villas-assagao-goa-pdpid-4d4235313635383431,N/A"
"3 BHK Villa for Sale in Colva Goa,â‚¹5 Crâ‚¹7146 per sqft,5.0,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Bainguinim Goa,â‚¹5 Crâ‚¹15380 per sqft,5.0,N/A,N/A,N/A,N/A"
"4 BHK Apartment for Sale in Skyline, Dona Paula Goa,â‚¹5 Crâ‚¹11671 per sqft,5.0,N/A,N/A,https://www.magicbricks.com/skyline-dona-paula-goa-pdpid-4d4235303939363533,N/A"
"4 BHK Villa for Sale in Colva Goa,â‚¹5 Crâ‚¹21114 per sqft,5.0,N/A,N/A,N/A,N/A"
"6 BHK Villa for Sale in Guirim Goa,â‚¹5 Crâ‚¹250000 per sqft,5.0,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Margao Goa,â‚¹5 Crâ‚¹18868 per sqft,5.0,N/A,N/A,N/A,N/A"
"5 BHK Villa for Sale in Santa Fe Dreamwoods, Nuvem Goa,â‚¹5 Crâ‚¹12500 per sqft,5.0,N/A,N/A,https://www.magicbricks.com/santa-fe-dreamwoods-nuvem-goa-pdpid-4d4235323832303039,N/A"
"Plot/Land for Sale in Anjuna Goa,â‚¹5 Crâ‚¹10322 per sqft,5.0,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Moira Goa,â‚¹5 Crâ‚¹17204 per sqft,5.0,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Dona Paula Goa,â‚¹5 Crâ‚¹9290 per sqft,5.0,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Dona Paula Goa,â‚¹5 Crâ‚¹12554 per sqft,5.0,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Assagao Villas, Assagao Goa,â‚¹5 Crâ‚¹21114 per sqft,5.0,N/A,N/A,https://www.magicbricks.com/assagao-villas-assagao-goa-pdpid-4d4235313635383431,N/A"
"Agricultural Land for Sale in Dharbandora Goa,â‚¹5 Crâ‚¹464 per sqft,5.0,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in HOA One Goa, Bicholim Goa,â‚¹5 Crâ‚¹20000 per sqft,5.0,N/A,N/A,https://www.magicbricks.com/hoa-one-goa-bicholim-goa-pdpid-4d4235343232393431,N/A"
"4 BHK Villa for Sale in Ponda Goa,â‚¹5 Crâ‚¹14984 per sqft,5.0,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Siolim Goa,â‚¹5 Crâ‚¹17528 per sqft,5.0,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Mapusa Goa,â‚¹5 Crâ‚¹14516 per sqft,5.0,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Parra Goa,â‚¹5 Crâ‚¹15746 per sqft,5.0,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Assagao Goa,â‚¹5 Crâ‚¹26525 per sqft,5.0,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Aarambh Maura Villas, Moira Goa,â‚¹5 Crâ‚¹21114 per sqft,5.0,N/A,N/A,https://www.magicbricks.com/aarambh-maura-villas-moira-goa-pdpid-4d4235343236303733,N/A"
"3 BHK Villa for Sale in Assagao Goa,â‚¹5 Crâ‚¹26525 per sqft,5.0,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Casa Vino Goa,â‚¹5 Cr,5.0,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Casa Vino Goa,â‚¹5 Cr,5.0,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Kadamba Plateau Goa,â‚¹5 Crâ‚¹166667 per sqft,5.0,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Verla Goa,â‚¹5 Crâ‚¹13277 per sqft,5.0,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Vagator Goa,â‚¹5 Crâ‚¹27485 per sqft,5.0,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Calangute Goa,â‚¹5.07 Crâ‚¹6503 per sqft,5.07,N/A,N/A,N/A,N/A"
"6 BHK Villa for Sale in Sangolda Villas, Sangolda Goa,â‚¹5.10 Crâ‚¹14571 per sqft,5.1,N/A,N/A,https://www.magicbricks.com/sangolda-villas-sangolda-goa-pdpid-4d4235313132333837,N/A"
"Plot/Land for Sale in Aradi Socorro Goa,â‚¹5.10 Crâ‚¹5574 per sqft,5.1,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Porvorim Goa,â‚¹5.10 Crâ‚¹5574 per sqft,5.1,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Dona Paula Goa,â‚¹5.10 Crâ‚¹7896 per sqft,5.1,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Campal Goa,â‚¹5.1 Lac,5.1,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Kadamba Plateau Goa,â‚¹5.13 Crâ‚¹6085 per sqft,5.13,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Siolim Goa,â‚¹5.20 Crâ‚¹7432 per sqft,5.2,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Siolim Goa,â‚¹5.20 Crâ‚¹13378 per sqft,5.2,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Milroc Machado Cove, Dona Paula Goa,â‚¹5.23 Crâ‚¹6968 per sqft,5.23,N/A,N/A,https://www.magicbricks.com/milroc-machado-cove-dona-paula-goa-pdpid-4d4235313835333131,N/A"
"Plot/Land for Sale in The House of Abhinandan Lodha Imperial Goa, Bainguinim Goa,â‚¹5.24 Crâ‚¹16118 per sqft,5.24,N/A,N/A,https://www.magicbricks.com/the-house-of-abhinandan-lodha-imperial-goa-bainguinim-goa-pdpid-4d4235333533373237,N/A"
"4 BHK Villa for Sale in Porvorim Goa,â‚¹5.25 Crâ‚¹20322 per sqft,5.25,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Linc Raghavan Green Valley, Porvorim Goa,â‚¹5.25 Crâ‚¹17671 per sqft,5.25,N/A,N/A,https://www.magicbricks.com/linc-raghavan-green-valley-porvorim-goa-pdpid-4d4235313239343139,N/A"
"4 BHK Villa for Sale in Khobra Waddo Goa,â‚¹5.25 Crâ‚¹21970 per sqft,5.25,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Pilerne Goa,â‚¹5.25 Crâ‚¹17800 per sqft,5.25,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Siolim Goa,â‚¹5.25 Cr,5.25,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Assagao Goa,â‚¹5.25 Crâ‚¹21000 per sqft,5.25,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Sangolda Goa,â‚¹5.25 Crâ‚¹21677 per sqft,5.25,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Moira Goa,â‚¹5.25 Crâ‚¹19202 per sqft,5.25,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Siolim Goa,â‚¹5.27 Crâ‚¹18545 per sqft,5.27,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Parra Goa,â‚¹5.28 Crâ‚¹9290 per sqft,5.28,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Dona Paula Goa,â‚¹5.29 Crâ‚¹9754 per sqft,5.29,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Porvorim Goa,â‚¹5.30 Crâ‚¹15143 per sqft,5.3,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in MVR Casa Aurea, Siolim Goa,â‚¹5.30 Crâ‚¹13310 per sqft,5.3,N/A,N/A,https://www.magicbricks.com/mvr-casa-aurea-siolim-goa-pdpid-4d4235323936333735,N/A"
"4 BHK Villa for Sale in Assagao Goa,â‚¹5.30 Crâ‚¹19630 per sqft,5.3,N/A,N/A,N/A,N/A"
"5 BHK Villa for Sale in Sangolda Goa,â‚¹5.30 Crâ‚¹12802 per sqft,5.3,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in HOA One Goa, Bicholim Goa,â‚¹5.30 Crâ‚¹15588 per sqft,5.3,N/A,N/A,https://www.magicbricks.com/hoa-one-goa-bicholim-goa-pdpid-4d4235343232393431,N/A"
"4 BHK Apartment for Sale in Candolim Goa,â‚¹5.34 Crâ‚¹15501 per sqft,5.34,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Mandrem Goa,â‚¹5.35 Crâ‚¹3976 per sqft,5.35,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Siolim Goa,â‚¹5.40 Crâ‚¹13500 per sqft,5.4,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Aradi Socorro Goa,â‚¹5.40 Crâ‚¹22351 per sqft,5.4,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Mandrem Goa,â‚¹5.40 Crâ‚¹4013 per sqft,5.4,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Aldeia Serenia, Assagao Goa,â‚¹5.47 Crâ‚¹24311 per sqft,5.47,N/A,N/A,https://www.magicbricks.com/aldeia-serenia-assagao-goa-pdpid-4d4235323139343237,N/A"
"3 BHK Villa for Sale in Assagao Goa,â‚¹5.50 Cr,5.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Parra Goa,â‚¹5.50 Crâ‚¹24331 per sqft,5.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Casa Tranquil, Parra Goa,â‚¹5.50 Crâ‚¹25170 per sqft,5.5,N/A,N/A,https://www.magicbricks.com/casa-tranquil-parra-goa-pdpid-4d4235343137383633,N/A"
"4 BHK Villa for Sale in Porvorim Goa,â‚¹5.50 Crâ‚¹16487 per sqft,5.5,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Siolim Goa,â‚¹5.50 Crâ‚¹26190 per sqft,5.5,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Salvador do Mundo Goa,â‚¹5.50 Crâ‚¹21154 per sqft,5.5,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Siolim Plot, Siolim Goa,â‚¹5.50 Crâ‚¹5241 per sqft,5.5,N/A,N/A,https://www.magicbricks.com/siolim-plot-siolim-goa-pdpid-4d4235333333333839,N/A"
"3 BHK Villa for Sale in Siolim Goa,â‚¹5.50 Crâ‚¹23655 per sqft,5.5,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Parra Goa,â‚¹5.50 Crâ‚¹14393 per sqft,5.5,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Siolim Goa,â‚¹5.50 Crâ‚¹12881 per sqft,5.5,N/A,N/A,N/A,N/A"
"5 BHK Villa for Sale in Saligao Goa,â‚¹5.50 Crâ‚¹7299 per sqft,5.5,N/A,N/A,N/A,N/A"
"4 BHK Villa for Sale in Siolim Goa,â‚¹5.50 Crâ‚¹22215 per sqft,5.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Siolim Goa,â‚¹5.50 Crâ‚¹21027 per sqft,5.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Nachinola Goa,â‚¹5.50 Crâ‚¹15028 per sqft,5.5,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Assagao Goa,â‚¹5.50 Crâ‚¹21154 per sqft,5.5,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Anjuna Goa,â‚¹5.50 Crâ‚¹10219 per sqft,5.5,N/A,N/A,N/A,N/A"
